hip_x_diff,hip_y_diff,hip_depth_diff,knee_x_diff,knee_y_diff,knee_depth_diff,ankle_x_diff,ankle_y_diff,ankle_depth_diff,heel_x_diff,heel_y_diff,heel_depth_diff,footindex_x_diff,footindex_y_diff,footindex_depth_diff
-0.0410997364670037,-0.0161295337602495,-0.21340561658143992,-0.2834489345550536,0.01342916488647461,-0.18392440676689142,-0.63978111743927,-0.006018936634063721,-0.1944816336035728,-0.6882727742195129,-0.00311124324798584,-0.19050696492195118,-0.7660789340734482,0.08305031061172485,-0.22471522539854039
-0.0475961081683635,-0.0196788758039473,-0.2139041125774382,-0.2967829257249832,0.006269544363021906,-0.1979861855506897,-0.6510908007621765,-0.05266439914703369,-0.22458372265100468,-0.6995644569396973,-0.05496656894683838,-0.22108597308397282,-0.7857892513275146,0.044453442096710205,-0.2495272159576415
-0.052039410918950896,-0.0227692183107137,-0.2141287475824355,-0.2863326147198676,0.002505034208297785,-0.22333318740129468,-0.647643119096756,-0.08704352378845215,-0.25920290499925613,-0.6975274682044983,-0.09471267461776733,-0.25557606667280186,-0.7955524325370789,-0.006373405456542969,-0.2804230451583861
-0.054084725677967,-0.0235866159200667,-0.2136270552873611,-0.2671436890959739,0.010565251111984253,-0.2467050775885581,-0.6097581535577774,-0.10526549816131592,-0.2770702689886093,-0.6582292765378951,-0.11700999736785889,-0.27496229112148285,-0.7644449472427368,-0.04714411497116089,-0.2989277467131614
-0.0550996530801057,-0.0235007889568804,-0.21226613223552698,-0.2305837273597717,0.006128191947937067,-0.2548246458172797,-0.5520478188991547,-0.12486231327056885,-0.3157948777079581,-0.60187728703022,-0.13836991786956787,-0.3157184198498725,-0.740799605846405,-0.07772988080978394,-0.341170772910118
-0.0551023297011852,-0.023052423261105903,-0.2122565135359763,-0.1234608478844166,-0.00817018747329712,-0.2519090548157691,-0.4214145615696906,-0.12787383794784546,-0.3184326216578483,-0.4592415541410446,-0.1396886706352234,-0.3156116753816604,-0.5451752841472625,-0.07544159889221191,-0.32533960044384
-0.0325915999710559,-0.0196058927103876,-0.21520415693521489,0.08604780910536651,-0.02006447315216059,-0.2350430339574813,0.01711163669824599,-0.0914614200592041,-0.26069987565279,0.0018491894006728848,-0.0969894528388977,-0.2586054131388663,-0.024218026548624094,-0.037356019020080566,-0.2550950571894645
-0.0265489071607588,-0.018511059693992,-0.21655153483152378,0.0919804018922149,-0.0423493087291717,-0.2239707633852958,-0.038550563156604795,-0.09854811429977417,-0.2264258349314331,-0.06347177922725669,-0.10261714458465576,-0.2217835295014083,-0.09905185177922239,-0.06302011013031006,-0.226396270096302
-0.0270275035873054,-0.0173280239105223,-0.2165372148156165,0.047326195985078895,-0.042688220739364624,-0.2194122076034545,0.021427396684885004,-0.0604894757270813,-0.2232689391821622,0.012289106845855699,-0.05679285526275635,-0.2183902151882648,0.0172432707622647,-0.03575551509857178,-0.2350308746099472
-0.0121143963187932,-0.010332039091736,-0.2164803072810172,0.1843434125185012,-0.04913106560707098,-0.22072389721870417,0.1547538805752992,-0.043211936950683594,-0.2141614276915787,0.1407458782196044,-0.04034346342086792,-0.20566894300282,0.1256143245846033,-0.018236100673675537,-0.2132350653409957
-0.0065354991238563,-0.0048126708716153006,-0.2159403339028358,0.23789690434932698,-0.04689735174179083,-0.2223676219582557,0.3028127923607825,-0.031338274478912354,-0.2151526771485805,0.3003326132893561,-0.029804229736328125,-0.20750125311315049,0.29475602507591236,-0.015177786350250244,-0.2158205434679984
-0.008068028837442301,-0.0007744786998954,-0.2105673849582671,0.2544021829962729,-0.037423521280288696,-0.2131369784474372,0.42907296121120453,-0.02335214614868164,-0.18782864138483998,0.440349280834198,-0.022610366344451904,-0.1810954846441745,0.4514202624559402,-0.0231209397315979,-0.1952468305826186
-0.011202949564903801,-0.00054947760327188,-0.20829911530017842,0.2878539711236953,-0.037622481584548895,-0.2194726988673209,0.544866144657135,-0.029724955558776855,-0.2121106907725333,0.5663279443979263,-0.030402839183807373,-0.2077990397810935,0.5776342302560806,-0.03783249855041504,-0.2262646481394767
-0.017566330730915,-0.0008691736729815001,-0.2070460021495818,0.32234083116054524,-0.04566478729248047,-0.22882349789142598,0.6148418486118317,-0.03264307975769043,-0.23308385908603663,0.6404463946819305,-0.032672762870788574,-0.23095696419477457,0.6587142646312713,-0.064780592918396,-0.2617936432361602
-0.0194411519914865,-0.0008913306664906999,-0.2063273414969443,0.34785251319408406,-0.05919811129570002,-0.22686599195003498,0.6429525017738342,-0.013798177242279053,-0.2327862828969955,0.6687021851539611,-0.011213958263397217,-0.2301185280084609,0.6945746541023254,-0.052720725536346436,-0.2588417828083037
-0.0198519770056008,-1.4307996025299968e-05,-0.2054428309202193,0.37495560944080353,-0.0548598170280456,-0.21237426996231068,0.6635127663612365,0.01711982488632202,-0.183552082744427,0.6881760358810424,0.022816956043243408,-0.1776151289232075,0.7139593660831451,-0.016812503337860107,-0.1940017193555831
-0.0157838421873747,0.0036568827927111,-0.2052569091320037,0.40716251730918884,-0.05024495720863342,-0.19626291841268528,0.6784245967864989,0.046137213706970215,-0.14402388315647838,0.7006805539131165,0.05502724647521973,-0.135380786843598,0.7313745617866516,0.021755874156951904,-0.14026661217212671
-0.011867620516568301,0.0057860603556035995,-0.2052221074700354,0.3973325788974762,-0.04620283842086792,-0.1962004080414771,0.6696557402610779,0.08129823207855225,-0.1421007551252842,0.7001542299985885,0.09556025266647339,-0.1327136792242527,0.7524416744709015,0.07304590940475464,-0.1361092589795588
-0.0120712784118949,0.0057148002088069,-0.2045292258262634,0.3505816459655761,-0.018509000539779608,-0.2052503786981105,0.5391405671834946,0.08597195148468018,-0.1754480004310608,0.5563190132379531,0.09607875347137451,-0.1677437731996179,0.5889905840158463,0.08870398998260498,-0.1881658807396887
-0.0265360791236161,0.0049418434500693,-0.2019980400800704,0.1767392233014106,-0.008127748966216986,-0.2166884653270244,0.3946431130170822,0.08520907163619995,-0.20939033851027491,0.42230788990855206,0.09491658210754395,-0.2058129962533713,0.4874601811170577,0.09428077936172485,-0.2442251853644847
-0.0347017738968133,0.003946768469177,-0.2013055235147476,0.1122554428875446,-0.017965644598007202,-0.2168957404792308,0.3003326840698718,0.09453326463699341,-0.2146745566278696,0.3183897472918032,0.10967594385147095,-0.21167019568383688,0.3765997737646102,0.09272700548171997,-0.2480270490050315
-0.035857843235135,0.0029409179696813,-0.2016743421554565,0.0009164139628410062,-0.020437806844711304,-0.2135665044188499,0.13563935644924638,0.0960649847984314,-0.2013495806604624,0.14630762487649918,0.10782480239868164,-0.19848806597292418,0.2043735235929488,0.08243381977081299,-0.2443474233150482
-0.041348241269588304,0.0014948375173843,-0.2061218991875648,-0.0534256789833308,-0.011956453323364313,-0.19718671590089792,0.006279811263084398,0.04335242509841919,-0.194551636930555,0.0072441995143891005,0.04794871807098389,-0.1945174005813896,0.03291476145386701,0.032274842262268066,-0.24902068078517908
-0.0501123834401368,0.00026842032093549997,-0.20641063153743738,-0.0898711802437901,5.960464478094174e-07,-0.1885905712842941,-0.1255057640373706,0.02220088243484497,-0.18894146033562723,-0.1370000280439853,0.024127960205078125,-0.1900187551509588,-0.142358485609293,0.02993673086166382,-0.2392486855387687
-0.0581176839768886,0.0002019608800765,-0.20611201226711268,-0.1692596562206744,0.016469836235046387,-0.1870790496468543,-0.3386400192975997,0.024369537830352783,-0.1835392229259015,-0.3648303598165511,0.025471627712249756,-0.18400045344606042,-0.4062257651239633,0.04783964157104492,-0.2369512319564818
-0.058007476851344,-0.0013338771532288001,-0.2059105485677718,-0.181616973131895,0.013406544923782349,-0.1864783689379692,-0.45918354392051686,0.023210585117340088,-0.1793301012367011,-0.498411014676094,0.026073873043060303,-0.17902373615652328,-0.5596353709697723,0.06987184286117554,-0.2263499274849891
-0.0580904986709355,-0.0016751842340453,-0.2058459445834159,-0.204688686877489,0.012059330940246527,-0.1857279017567634,-0.5702265501022338,0.019392013549804688,-0.17726822663098568,-0.6197178214788436,0.021773874759674072,-0.17549150367267433,-0.6789157390594482,0.13162899017333984,-0.21667897701263422
-0.051443604752421296,-0.0042577654821797,-0.2069040462374686,-0.1762397363781929,0.009627759456634577,-0.2069219574332236,-0.518531933426857,0.015719056129455566,-0.21762148290872557,-0.5667246729135513,0.017339646816253662,-0.2139115631580352,-0.6365503370761871,0.10922598838806152,-0.2461976185441016
-0.0513028260320424,-0.010058592539280601,-0.20689247548580159,-0.1959659494459629,-0.0050591230392456055,-0.194299854338169,-0.6019499003887177,-0.048845887184143066,-0.1880591548979281,-0.6566327810287476,-0.0530318021774292,-0.1830759942531584,-0.7471275925636292,0.05705070495605469,-0.21397450566291798
-0.0519304294139146,-0.010787961538881001,-0.2063878104090689,-0.22426513582468022,-0.003080606460571289,-0.2039043828845023,-0.6112441420555115,-0.07392334938049316,-0.2064347229897975,-0.6626998484134674,-0.08028453588485718,-0.20337570086121548,-0.7492626309394836,0.01992487907409668,-0.2321120649576186
-0.0565699320286511,-0.010836636647582,-0.206010416150093,-0.2298773638904094,-0.0017728209495544989,-0.2418775781989097,-0.5913712531328201,-0.086031973361969,-0.2967041619122028,-0.6414326131343842,-0.09477990865707397,-0.2973691299557685,-0.7347878217697144,-0.01727229356765747,-0.3339240252971649
